,invoice,date,day,time,item_name,item_size,transaction,category,store_category,package_id,campaign,qty,unit_price,sale_amount
20427,6811,2019-01-02,Wed,09:45:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,0.82,2.09,1.71
20428,6810,2019-01-02,Wed,09:42:00,3 Musketeers,Fun Size,Good,Retail,Type_A,9000000795,discount_type_8,0.28,3.14,0.88
20429,6810,2019-01-02,Wed,09:42:00,3 Musketeers,Fun Size,Good,Retail,Type_A,9000000795,discount_type_8,0.28,3.14,0.88
20430,6809,2019-01-02,Wed,09:37:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000005914,discount_type_1,0.83,2.07,1.72
20431,6809,2019-01-02,Wed,09:37:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,0.83,2.07,1.72
20432,6807,2019-01-02,Wed,09:20:00,Skittles original,Full Size,Good,Retail,Type_A,9000000760,discount_type_1,0.47,2.22,1.04
20433,6806,2019-01-02,Wed,09:02:00,Skittles original,Full Size,Good,Retail,Type_A,9000000760,discount_type_1,3.29,1.57,5.17
20434,6805,2019-01-02,Wed,08:33:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_4,0.5,2.4,1.2
20435,6804,2019-01-02,Wed,08:11:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_1,1.63,1.58,2.58
20436,6804,2019-01-02,Wed,08:11:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,1.65,2.08,3.43
20437,6803,2019-01-02,Wed,08:10:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,3.3,1.82,6.01
20438,6802,2019-01-01,Tue,21:37:00,Tootsie Pop,Full Size,Good,Retail,Type_A,9000001247,discount_type_1,3.3,1.64,5.41
20439,6802,2019-01-01,Tue,21:37:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,3.29,1.64,5.4
20440,6802,2019-01-01,Tue,21:37:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,3.26,1.64,5.35
20441,6802,2019-01-01,Tue,21:37:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,9000000787,discount_type_1,3.26,1.64,5.35
20442,6801,2019-01-01,Tue,21:31:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000005905,discount_type_1,1.66,2.07,3.44
20443,6799,2019-01-01,Tue,21:28:00,Skittles original,Full Size,Good,Retail,Type_A,9000000760,discount_type_1,1.65,1.56,2.57
20444,6798,2019-01-01,Tue,21:26:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,1.65,2.08,3.43
20445,6797,2019-01-01,Tue,21:26:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,3.26,1.65,5.38
20446,6797,2019-01-01,Tue,21:26:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.26,1.65,5.38
20447,6797,2019-01-01,Tue,21:26:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,9000000787,discount_type_1,3.26,1.65,5.38
20448,6797,2019-01-01,Tue,21:26:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,3.26,1.65,5.38
20449,6795,2019-01-01,Tue,21:21:00,Reeses Peanut Butter cup,Fun Size,Good,Retail,Type_A,9000000793,discount_type_1,0.28,3.7,1.04
20450,6795,2019-01-01,Tue,21:21:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,9000001249,discount_type_1,3.28,1.57,5.15
20451,6794,2019-01-01,Tue,21:18:00,3 Musketeers,Fun Size,Good,Retail,Type_A,9000000795,discount_type_1,0.28,3.7,1.04
20452,6794,2019-01-01,Tue,21:18:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.3,1.82,6.01
20453,6793,2019-01-01,Tue,20:47:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,1.66,1.68,2.79
20454,6793,2019-01-01,Tue,20:47:00,Snickers,Full Size,Good,Retail,Type_A,9000000765,discount_type_1,1.66,1.68,2.79
20455,6793,2019-01-01,Tue,20:47:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,A000005907,discount_type_1,1.66,1.68,2.79
20456,6793,2019-01-01,Tue,20:47:00,Tootsie Pop,Full Size,Good,Retail,Type_A,9000001247,discount_type_1,1.66,1.68,2.79
20457,6792,2019-01-01,Tue,20:39:00,Tootsie Pop,Full Size,Good,Retail,Type_A,9000001247,discount_type_1,0.83,2.09,1.73
20458,6792,2019-01-01,Tue,20:39:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,9000000787,discount_type_1,0.82,2.09,1.71
20459,6791,2019-01-01,Tue,20:35:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.29,1.83,6.02
20460,6790,2019-01-01,Tue,20:35:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,1.67,1.81,3.02
20461,6790,2019-01-01,Tue,20:35:00,Starburst,Full Size,Good,Retail,Type_A,9000000762,discount_type_1,1.66,1.81,3.0
20462,6787,2019-01-01,Tue,20:15:00,Skittles original,Full Size,Good,Retail,Type_A,9000000760,discount_type_2,0.5,2.0,1.0
20463,6786,2019-01-01,Tue,20:11:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.67,1.8,3.01
20464,6786,2019-01-01,Tue,20:11:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,1.66,1.8,2.99
20465,6785,2019-01-01,Tue,20:03:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,0.5,2.4,1.2
20466,6784,2019-01-01,Tue,19:51:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000005908,discount_type_1,1.67,1.8,3.01
20467,6784,2019-01-01,Tue,19:51:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000005905,discount_type_1,1.67,1.8,3.01
20468,6783,2019-01-01,Tue,19:27:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,0.51,2.35,1.2
20469,6771,2019-01-01,Tue,18:10:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,1.67,2.07,3.46
20470,6768,2019-01-01,Tue,17:45:00,Reeses Peanut Butter cup,Fun Size,Good,Retail,Type_A,9000000793,discount_type_2,0.56,3.33,1.86
20471,6767,2019-01-01,Tue,17:43:00,Starburst,Full Size,Good,Retail,Type_A,9000000762,discount_type_1,6.51,1.65,10.74
20472,6767,2019-01-01,Tue,17:43:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,6.51,1.65,10.74
20473,6765,2019-01-01,Tue,17:37:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,A000005907,discount_type_1,6.51,1.65,10.74
20474,6765,2019-01-01,Tue,17:37:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000005908,discount_type_1,6.51,1.65,10.74
20475,6763,2019-01-01,Tue,17:32:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,3.3,1.69,5.58
20476,6763,2019-01-01,Tue,17:32:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.29,1.69,5.56
20477,6763,2019-01-01,Tue,17:32:00,Reeses pieces,Full Size,Good,Retail,Type_A,9000000763,discount_type_1,3.29,1.69,5.56
20478,6762,2019-01-01,Tue,17:17:00,Starburst,Full Size,Good,Retail,Type_A,9000000762,discount_type_1,3.29,1.83,6.02
20479,6761,2019-01-01,Tue,17:09:00,Snickers,Full Size,Good,Retail,Type_A,9000000765,discount_type_1,3.3,1.82,6.01
20480,6761,2019-01-01,Tue,17:09:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,1.67,2.06,3.44
20481,6760,2019-01-01,Tue,16:43:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,1.66,2.07,3.44
20482,6759,2019-01-01,Tue,16:19:00,Tootsie Pop,Full Size,Good,Retail,Type_A,9000001247,discount_type_1,0.49,2.47,1.21
20483,6758,2019-01-01,Tue,16:11:00,Reeses pieces,Full Size,Good,Retail,Type_A,9000000763,discount_type_1,1.64,2.09,3.43
20484,6753,2019-01-01,Tue,15:54:00,Reeses Peanut Butter cup,Fun Size,Good,Retail,Type_A,9000000793,discount_type_1,0.28,3.7,1.04
20485,6752,2019-01-01,Tue,15:50:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.34,1.8,6.01
20486,6751,2019-01-01,Tue,15:48:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_4,6.59,1.7,11.2
20487,6751,2019-01-01,Tue,15:48:00,Reeses pieces,Full Size,Good,Retail,Type_A,9000000763,discount_type_4,1.66,2.07,3.44
20488,6750,2019-01-01,Tue,15:47:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,1.67,2.06,3.44
20489,6750,2019-01-01,Tue,15:47:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,9000001249,discount_type_1,1.66,1.55,2.57
20490,6748,2019-01-01,Tue,15:39:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,0.82,2.09,1.71
20491,6748,2019-01-01,Tue,15:39:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,0.82,2.09,1.71
20492,6747,2019-01-01,Tue,15:34:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,3.29,1.7,5.59
20493,6747,2019-01-01,Tue,15:34:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,A000005907,discount_type_1,1.63,1.7,2.77
20494,6747,2019-01-01,Tue,15:34:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,1.66,1.7,2.82
20495,6746,2019-01-01,Tue,15:34:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_4,13.02,1.65,21.48
20496,6745,2019-01-01,Tue,15:30:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,1.65,1.81,2.99
20497,6745,2019-01-01,Tue,15:30:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000005905,discount_type_1,1.67,1.82,3.04
20498,6740,2019-01-01,Tue,15:08:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.65,1.82,3.0
20499,6740,2019-01-01,Tue,15:08:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,1.66,1.82,3.02
20500,6740,2019-01-01,Tue,15:08:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000005912,discount_type_1,1.65,1.56,2.57
20501,6738,2019-01-01,Tue,15:06:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,A000005907,discount_type_1,6.55,1.7,11.14
20502,6736,2019-01-01,Tue,14:52:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,9000001248,discount_type_1,3.27,1.84,6.02
20503,6735,2019-01-01,Tue,14:50:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000005904,discount_type_1,1.64,2.09,3.43
20504,6734,2019-01-01,Tue,14:41:00,Snickers,Full Size,Good,Retail,Type_A,9000000765,discount_type_1,1.66,1.82,3.02
20505,6734,2019-01-01,Tue,14:41:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.64,1.82,2.98
20506,6733,2019-01-01,Tue,14:38:00,Reeses pieces,Full Size,Good,Retail,Type_A,9000000763,discount_type_1,3.27,1.84,6.02
20507,6732,2019-01-01,Tue,14:36:00,Reeses Peanut Butter cup,Fun Size,Good,Retail,Type_A,9000000793,discount_type_4,0.28,3.33,0.93
20508,6732,2019-01-01,Tue,14:36:00,Reeses Peanut Butter cup,Fun Size,Good,Retail,Type_A,9000000793,discount_type_4,0.28,3.33,0.93
20509,6730,2019-01-01,Tue,14:27:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,9000001249,discount_type_1,1.63,1.58,2.58
20510,6730,2019-01-01,Tue,14:27:00,Tootsie Pop,Full Size,Good,Retail,Type_A,9000001247,discount_type_1,1.67,2.07,3.46
20511,6729,2019-01-01,Tue,14:14:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_1,1.65,1.7,2.8
20512,6729,2019-01-01,Tue,14:14:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,3.29,1.7,5.59
20513,6729,2019-01-01,Tue,14:14:00,Tootsie Pop,Full Size,Good,Retail,Type_A,9000001247,discount_type_1,1.63,1.7,2.77
20514,6728,2019-01-01,Tue,14:08:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_1,1.63,1.58,2.58
20515,6725,2019-01-01,Tue,13:42:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,3.28,1.83,6.0
20516,6722,2019-01-01,Tue,13:14:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,9000001249,discount_type_1,1.64,1.57,2.57
